Row ID,Customer Key,Product Key,Location Key,Order_Date_Key,Ship_Date_Key,Order ID,Ship Mode,Sales,Quantity,Discount,Profit
1247,414,217,254,335,337,CA-2014-168494,Second Class,3610.848,12,0.2,135.4068
1248,414,907,254,335,337,CA-2014-168494,Second Class,254.9745,3,0.15,11.9988
1249,265,908,30,1416,1422,CA-2017-115602,Standard Class,38.82,6,0.0,17.469
1250,265,909,30,1416,1422,CA-2017-115602,Standard Class,1141.938,9,0.1,139.5702
1251,265,166,30,1416,1422,CA-2017-115602,Standard Class,1704.56,13,0.0,511.368
1252,265,910,30,1416,1422,CA-2017-115602,Standard Class,3.2,2,0.0,1.376
1253,6,911,202,527,531,CA-2015-154956,Standard Class,1099.96,4,0.0,285.9896
1254,415,692,182,1133,1137,CA-2017-144638,Standard Class,5.248,2,0.2,0.5904
1255,415,427,182,1133,1137,CA-2017-144638,Standard Class,35.91,3,0.4,-8.379
1256,415,912,182,1133,1137,CA-2017-144638,Standard Class,6.696,1,0.2,0.5022
1257,415,913,182,1133,1137,CA-2017-144638,Standard Class,43.872,2,0.2,11.5164
1258,177,588,44,1057,1061,US-2016-168620,Second Class,27.882,3,0.7,-20.4468
1259,177,914,44,1057,1061,US-2016-168620,Second Class,540.048,3,0.2,-47.2542
1260,177,242,44,1057,1061,US-2016-168620,Second Class,255.68,8,0.2,76.704
1261,416,915,134,1360,1364,CA-2017-117079,Standard Class,863.88,3,0.2,107.985
1262,417,916,255,1000,1007,US-2016-144393,Standard Class,17.616,4,0.7,-14.0928
1263,395,25,256,1252,1254,CA-2017-105053,Second Class,17.472,3,0.2,6.3336
1264,418,141,242,973,974,CA-2016-155992,First Class,69.9,2,0.0,18.873
1265,418,912,242,973,974,CA-2016-155992,First Class,41.85,5,0.0,10.881
1266,419,917,35,1309,1314,CA-2017-110380,Standard Class,6.57,3,0.0,1.7739
1267,37,387,63,347,352,US-2014-167738,Standard Class,142.86,1,0.0,41.4294
1268,37,65,63,347,352,US-2014-167738,Standard Class,292.272,6,0.2,18.267
1269,411,393,128,1330,1334,CA-2017-121412,Standard Class,29.328,3,0.2,3.666
1270,420,918,257,1219,1223,CA-2017-100426,Standard Class,12.48,2,0.0,5.616
1271,260,919,37,812,817,US-2016-103646,Standard Class,102.336,4,0.2,-12.792
1272,260,729,37,812,817,US-2016-103646,Standard Class,48.792,3,0.8,-126.8592
1273,260,920,37,812,817,US-2016-103646,Standard Class,44.848,8,0.8,-67.272
1274,385,753,7,847,847,CA-2016-119186,Same Day,10.368,2,0.2,3.6288
1275,385,921,7,847,847,CA-2016-119186,Same Day,388.43,5,0.3,-88.784
1276,385,100,7,847,847,CA-2016-119186,Same Day,14.352,3,0.2,5.2026
1277,385,922,7,847,847,CA-2016-119186,Same Day,63.992,1,0.2,-7.1991
1278,421,923,33,823,828,CA-2016-148698,Standard Class,86.352,3,0.2,5.397
1279,347,924,258,240,243,CA-2014-163293,First Class,32.97,3,0.0,12.8583
1280,347,925,258,240,243,CA-2014-163293,First Class,83.88,4,0.0,30.1968
1281,310,926,259,947,948,CA-2016-160815,First Class,278.4,3,0.0,80.736
1282,194,927,134,1163,1165,CA-2017-122154,First Class,15.12,3,0.2,4.914
1283,194,928,134,1163,1165,CA-2017-122154,First Class,17.43,1,0.7,-13.363
1284,194,929,134,1163,1165,CA-2017-122154,First Class,251.64,3,0.2,88.074
1285,148,930,111,678,684,US-2015-149692,Standard Class,2.772,7,0.8,-4.851
1286,422,386,260,877,884,CA-2016-119445,Standard Class,14.9,5,0.0,1.043
1287,58,931,46,527,530,CA-2015-124268,Standard Class,15.48,3,0.0,4.4892
1288,423,64,30,1025,1029,CA-2016-154711,Standard Class,39.88,2,0.0,11.1664
1289,423,541,30,1025,1029,CA-2016-154711,Standard Class,12.192,4,0.2,4.1148
1290,423,932,30,1025,1029,CA-2016-154711,Standard Class,20.82,3,0.0,7.4952
1291,255,933,35,1013,1015,CA-2016-163384,First Class,13.216,4,0.2,4.4604
1292,255,868,35,1013,1015,CA-2016-163384,First Class,32.4,5,0.0,15.552
1293,59,135,189,578,583,CA-2015-101707,Standard Class,32.94,3,0.0,9.2232
1294,59,934,189,578,583,CA-2015-101707,Standard Class,114.2,5,0.0,52.532
1295,59,86,189,578,583,CA-2015-101707,Standard Class,3.08,1,0.0,1.4784
1296,424,729,261,488,492,CA-2015-138898,Standard Class,845.728,13,0.2,84.5728
1297,425,535,262,1428,1432,CA-2017-115427,Standard Class,13.904,2,0.2,4.5188
1298,425,935,262,1428,1432,CA-2017-115427,Standard Class,20.72,2,0.2,6.475
1299,426,465,42,1041,1045,CA-2016-134425,Second Class,114.95,5,0.0,2.299
1300,398,148,10,616,619,CA-2015-121391,First Class,26.96,2,0.0,7.0096
1301,96,36,29,1056,1058,CA-2016-137043,Second Class,572.76,6,0.0,166.1004
1302,96,36,29,1056,1058,CA-2016-137043,Second Class,286.38,3,0.0,83.0502
1303,427,936,102,601,606,CA-2015-115847,Second Class,61.96,2,0.0,4.3372
1304,428,937,113,1248,1252,US-2017-126179,Standard Class,23.99,1,0.0,5.5177
1305,428,670,113,1248,1252,US-2017-126179,Standard Class,287.97,3,0.0,77.7519
1306,299,938,67,894,896,CA-2016-101966,Second Class,419.944,7,0.2,52.493
1307,117,486,55,871,872,CA-2016-141397,First Class,46.76,7,0.0,22.4448
1308,117,784,55,871,872,CA-2016-141397,First Class,17.712,3,0.2,6.4206
1309,117,939,55,871,872,CA-2016-141397,First Class,21.78,2,0.0,5.6628
1310,117,401,55,871,872,CA-2016-141397,First Class,161.94,3,0.0,9.7164
1311,117,940,55,871,872,CA-2016-141397,First Class,161.568,2,0.2,-8.0784
1312,249,941,129,1042,1046,CA-2016-141082,Standard Class,3.69,1,0.0,1.7343
1313,249,942,129,1042,1046,CA-2016-141082,Standard Class,122.12,4,0.0,56.1752
1314,8,643,48,966,973,US-2016-134488,Standard Class,155.372,2,0.3,-13.3176
1315,429,943,4,1051,1056,CA-2016-145919,Standard Class,38.88,6,0.0,18.6624
1316,429,944,4,1051,1056,CA-2016-145919,Standard Class,183.84,8,0.0,62.5056
1317,429,416,4,1051,1056,CA-2016-145919,Standard Class,579.3,5,0.0,28.965
1318,67,945,75,1408,1412,CA-2017-157651,Standard Class,14.2,1,0.2,3.3725
1319,430,915,263,172,176,CA-2014-160773,Standard Class,575.92,2,0.2,71.99
1320,430,620,263,172,176,CA-2014-160773,Standard Class,5.184,6,0.7,-3.6288
1321,431,705,94,1098,1103,CA-2017-167703,Standard Class,5.229,3,0.7,-4.1832
1322,431,523,94,1098,1103,CA-2017-167703,Standard Class,285.552,2,0.2,35.694
1323,432,946,264,1126,1131,CA-2017-121804,Standard Class,72.8,5,0.0,19.656
1324,433,947,125,1346,1347,CA-2017-162635,First Class,10.816,4,0.2,3.5152
1325,434,424,129,260,265,CA-2014-107153,Standard Class,46.26,3,0.0,12.4902
1326,98,948,156,138,141,US-2014-117058,First Class,17.46,6,0.8,-30.555
1327,58,890,75,507,511,CA-2015-120439,Standard Class,51.072,6,0.2,5.1072
1328,435,758,212,790,792,CA-2016-128258,First Class,11.34,1,0.0,5.5566
1329,436,949,95,1352,1355,CA-2017-106033,Second Class,87.92,4,0.0,26.376
1330,437,901,10,844,848,CA-2016-142762,Standard Class,37.05,3,0.0,16.302
1331,438,505,204,1217,1221,CA-2017-127705,Standard Class,2.97,1,0.4,-0.6435
1332,438,460,204,1217,1221,CA-2017-127705,Standard Class,27.44,2,0.2,2.401
1333,439,757,78,41,46,CA-2014-122567,Standard Class,1.08,3,0.8,-1.728
1334,439,950,78,41,46,CA-2014-122567,Standard Class,7.96,2,0.8,-13.93
1335,7,721,14,117,121,CA-2014-121664,Standard Class,140.736,8,0.2,52.776
1336,440,951,265,837,844,CA-2016-122133,Standard Class,552.56,4,0.0,0.0
1337,441,912,142,1156,1161,US-2017-123281,Standard Class,25.11,3,0.0,6.5286
1338,442,952,165,1154,1156,CA-2017-100524,Second Class,29.78,2,0.0,8.0406
1339,442,953,165,1154,1156,CA-2017-100524,Second Class,677.58,3,0.0,176.1708
1340,442,954,165,1154,1156,CA-2017-100524,Second Class,75.04,8,0.0,36.0192
1341,443,955,223,1066,1068,CA-2017-113481,First Class,695.7,2,0.5,-27.828
1342,443,872,223,1066,1068,CA-2017-113481,First Class,15.66,5,0.7,-12.528
1343,443,28,223,1066,1068,CA-2017-113481,First Class,28.854,6,0.7,-21.1596
1344,42,956,266,491,495,CA-2015-131758,Standard Class,47.82,3,0.0,14.346
1345,42,957,266,491,495,CA-2015-131758,Standard Class,13.05,5,0.0,6.003
1346,203,595,88,69,76,CA-2014-118339,Standard Class,93.78,2,0.0,36.5742
1347,203,958,88,69,76,CA-2014-118339,Standard Class,47.18,7,0.0,23.59
1348,203,959,88,69,76,CA-2014-118339,Standard Class,19.68,6,0.0,5.7072
1349,203,960,88,69,76,CA-2014-118339,Standard Class,53.4,10,0.0,25.098
1350,203,961,88,69,76,CA-2014-118339,Standard Class,35.88,6,0.0,17.2224
1351,444,819,190,265,270,CA-2014-153976,Second Class,258.279,3,0.3,-70.1043
1352,443,962,102,788,791,CA-2016-162901,First Class,31.4,2,0.0,7.85
1353,353,526,10,1188,1193,CA-2017-162978,Standard Class,183.96,5,0.2,20.6955
1354,353,713,10,1188,1193,CA-2017-162978,Standard Class,17.61,3,0.0,8.4528
1355,353,217,10,1188,1193,CA-2017-162978,Standard Class,300.904,1,0.2,11.2839
1356,420,198,67,176,176,US-2014-160444,Same Day,220.776,3,0.2,-44.1552
1357,420,919,67,176,176,US-2014-160444,Same Day,281.424,11,0.2,-35.178
1358,445,963,176,826,828,CA-2016-145247,First Class,79.14,3,0.0,36.4044
1359,446,532,7,1180,1181,CA-2017-160045,First Class,1.988,1,0.6,-1.4413
1360,447,964,14,258,263,US-2014-151925,Second Class,145.568,2,0.2,0.0
1361,448,672,75,1356,1362,CA-2017-125199,Standard Class,123.256,7,0.2,9.2442
1362,448,965,75,1356,1362,CA-2017-125199,Standard Class,23.68,4,0.2,7.4
1363,448,966,75,1356,1362,CA-2017-125199,Standard Class,309.576,4,0.4,-56.7556
1364,449,630,116,1378,1379,US-2017-155425,First Class,38.388,14,0.7,-25.592
1365,449,967,116,1378,1379,US-2017-155425,First Class,95.994,2,0.7,-63.996
1366,449,968,116,1378,1379,US-2017-155425,First Class,239.952,6,0.2,-35.9928
1367,449,204,116,1378,1379,US-2017-155425,First Class,201.584,2,0.2,15.1188
1368,449,301,116,1378,1379,US-2017-155425,First Class,899.136,4,0.2,-146.1096
1369,450,289,267,1253,1256,CA-2017-133249,First Class,145.9,5,0.0,62.737
1370,440,180,98,696,700,US-2015-103471,Standard Class,590.058,7,0.7,-786.744
1371,440,634,98,696,700,US-2015-103471,Standard Class,14.04,3,0.2,1.5795
1372,451,969,235,1130,1135,CA-2017-136672,Standard Class,49.08,3,0.0,4.908
1373,28,585,168,83,88,US-2014-157021,Second Class,29.6,2,0.0,14.8
1374,28,970,168,83,88,US-2014-157021,Second Class,17.088,4,0.2,5.5536
1375,245,971,268,596,601,CA-2015-120362,Standard Class,912.75,5,0.0,118.6575
1376,105,972,269,205,210,CA-2014-126361,Second Class,1089.75,3,0.0,305.13
1377,105,973,269,205,210,CA-2014-126361,Second Class,447.84,8,0.0,219.4416
1378,105,974,269,205,210,CA-2014-126361,Second Class,16.4,5,0.0,4.264
1379,105,975,269,205,210,CA-2014-126361,Second Class,399.96,5,0.2,34.9965
1380,105,976,269,205,210,CA-2014-126361,Second Class,158.9,5,0.0,7.945
1381,105,92,269,205,210,CA-2014-126361,Second Class,13.184,1,0.2,4.7792
1382,452,589,174,945,951,US-2016-100566,Standard Class,83.952,3,0.6,-90.2484
1383,453,879,270,737,737,US-2016-108504,Same Day,80.98,1,0.0,1.6196
1384,453,977,270,737,737,US-2016-108504,Same Day,348.84,9,0.0,170.9316
1385,453,978,270,737,737,US-2016-108504,Same Day,9.45,5,0.0,0.189
1386,453,979,270,737,737,US-2016-108504,Same Day,18.84,3,0.0,7.1592
1387,453,580,270,737,737,US-2016-108504,Same Day,239.98,2,0.0,52.7956
1388,453,980,270,737,737,US-2016-108504,Same Day,167.96,2,0.0,78.9412
1389,453,141,270,737,737,US-2016-108504,Same Day,104.85,3,0.0,28.3095
1390,453,299,270,737,737,US-2016-108504,Same Day,484.83,3,0.0,126.0558
1391,453,450,270,737,737,US-2016-108504,Same Day,122.97,3,0.0,60.2553
1392,453,234,270,737,737,US-2016-108504,Same Day,154.44,3,0.0,1.5444
1393,453,63,270,737,737,US-2016-108504,Same Day,342.37,7,0.0,160.9139
1394,454,183,180,1248,1249,CA-2017-124828,First Class,9.552,3,0.2,1.5522
1395,317,981,174,1346,1351,US-2017-117247,Standard Class,652.45,5,0.5,-430.617
1396,317,982,174,1346,1351,US-2017-117247,Standard Class,66.645,3,0.5,-42.6528
1397,397,983,46,1027,1029,CA-2016-124485,First Class,17.216,4,0.2,6.0256
1398,397,615,46,1027,1029,CA-2016-124485,First Class,11.56,2,0.0,5.6644
1399,397,178,46,1027,1029,CA-2016-124485,First Class,88.4,4,0.0,11.492
1400,397,984,46,1027,1029,CA-2016-124485,First Class,6.48,1,0.0,3.1104
1401,455,48,271,1004,1008,CA-2016-159212,Standard Class,21.8,2,0.0,6.104
1402,455,561,271,1004,1008,CA-2016-159212,Standard Class,251.79,3,0.0,118.3413
1403,40,985,48,810,816,US-2016-161396,Standard Class,205.176,2,0.4,-58.1332
1404,40,986,48,810,816,US-2016-161396,Standard Class,419.4,5,0.2,146.79
1405,175,510,106,88,90,US-2014-118486,First Class,10.304,1,0.2,-2.1896
1406,175,987,106,88,90,US-2014-118486,First Class,154.764,3,0.4,-36.1116
1407,175,173,106,88,90,US-2014-118486,First Class,116.784,2,0.2,21.897
1408,31,988,24,944,948,CA-2016-130407,Standard Class,75.48,2,0.0,19.6248
1409,31,298,24,944,948,CA-2016-130407,Standard Class,39.98,2,0.0,9.995
1410,456,742,52,967,972,US-2016-122245,Standard Class,393.165,3,0.5,-204.4458
1411,450,432,71,1372,1379,CA-2017-105144,Standard Class,23.68,2,0.2,8.88
1412,64,635,46,889,893,CA-2016-136329,Standard Class,408.006,2,0.1,72.5344
1413,64,484,46,889,893,CA-2016-136329,Standard Class,165.28,4,0.0,14.8752
1414,457,989,24,171,176,CA-2014-146640,Standard Class,334.768,7,0.2,108.7996
1415,458,922,147,1092,1095,CA-2017-115994,Second Class,239.97,3,0.0,26.3967
1416,458,990,147,1092,1095,CA-2017-115994,Second Class,37.74,3,0.0,12.8316
1417,459,991,17,603,606,CA-2015-126697,First Class,946.344,7,0.2,118.293
1418,459,731,17,603,606,CA-2015-126697,First Class,151.2,3,0.2,32.13
1419,459,51,17,603,606,CA-2015-126697,First Class,4.928,4,0.6,-1.4784
1420,460,992,155,608,612,CA-2015-124800,Standard Class,86.272,4,0.2,31.2736
1421,460,263,155,608,612,CA-2015-124800,Standard Class,72.588,2,0.7,-48.392
1422,460,993,155,608,612,CA-2015-124800,Standard Class,60.672,2,0.2,14.4096
1423,460,703,155,608,612,CA-2015-124800,Standard Class,77.031,9,0.7,-59.0571
1424,460,354,155,608,612,CA-2015-124800,Standard Class,119.904,6,0.2,-1.4988
1425,460,994,155,608,612,CA-2015-124800,Standard Class,263.96,5,0.2,23.0965
1426,460,421,155,608,612,CA-2015-124800,Standard Class,363.648,4,0.2,-86.3664
1427,461,530,206,642,646,US-2015-164448,Second Class,9.728,2,0.2,3.2832
1428,461,112,206,642,646,US-2015-164448,Second Class,14.75,5,0.0,7.08
1429,461,995,206,642,646,US-2015-164448,Second Class,29.8,5,0.2,9.3125
1430,461,586,206,642,646,US-2015-164448,Second Class,427.42,14,0.0,196.6132
1431,300,526,48,1394,1398,CA-2017-122700,Standard Class,220.752,8,0.4,-40.4712
1432,6,996,257,342,344,CA-2014-120768,Second Class,152.76,6,0.0,74.8524
1433,6,520,257,342,344,CA-2014-120768,Second Class,7.27,1,0.0,1.9629
1434,6,71,257,342,344,CA-2014-120768,Second Class,1819.86,14,0.0,163.7874
1435,225,997,60,1059,1063,US-2016-153129,Standard Class,33.9,5,0.0,15.594
1436,462,998,272,1235,1242,CA-2017-106852,Standard Class,31.104,6,0.2,10.8864
1437,462,959,272,1235,1242,CA-2017-106852,Standard Class,5.248,2,0.2,0.5904
1438,33,999,140,627,627,CA-2015-139731,Same Day,263.88,3,0.2,42.8805
1439,33,488,140,627,627,CA-2015-139731,Same Day,2453.43,5,0.3,-350.49
1440,218,1000,260,1166,1169,CA-2017-122735,Second Class,29.7,5,0.0,13.365
1441,218,1001,260,1166,1169,CA-2017-122735,Second Class,39.96,4,0.0,17.982
1442,463,716,95,1417,1422,CA-2017-128160,Second Class,36.672,2,0.2,11.46
1443,464,322,127,1281,1284,CA-2017-117695,First Class,13.76,2,0.0,6.3296
1444,465,124,43,613,618,CA-2015-166135,Standard Class,139.424,4,0.2,17.428
1445,108,911,37,844,849,CA-2016-133725,Standard Class,1979.928,9,0.2,148.4946
1446,175,234,156,1228,1231,CA-2017-102337,First Class,164.736,4,0.2,-39.1248
1447,175,1002,156,1228,1231,CA-2017-102337,First Class,470.302,7,0.3,-87.3418
1448,175,1003,156,1228,1231,CA-2017-102337,First Class,47.984,2,0.2,5.998
1449,379,1004,64,104,105,US-2014-112564,First Class,2.502,3,0.7,-1.7514
1450,81,1005,142,464,470,CA-2015-145821,Standard Class,88.752,3,0.2,11.094
1451,466,1006,52,541,542,US-2015-160150,First Class,2.025,1,0.7,-1.35
1452,467,893,273,1029,1032,CA-2016-133711,First Class,70.98,7,0.0,34.7802
1453,467,1007,273,1029,1032,CA-2016-133711,First Class,91.68,3,0.0,45.84
1454,467,1006,273,1029,1032,CA-2016-133711,First Class,33.75,5,0.0,16.875
1455,467,1008,273,1029,1032,CA-2016-133711,First Class,3040.0,8,0.0,1459.2
1456,468,1009,113,1227,1234,CA-2017-148474,Standard Class,91.2,3,0.0,41.952
1457,468,1010,113,1227,1234,CA-2017-148474,Standard Class,452.94,3,0.0,67.941
1458,465,328,274,569,572,CA-2015-111297,Standard Class,52.2,9,0.0,23.49
1459,469,645,275,967,973,CA-2016-123722,Standard Class,15.936,4,0.2,5.1792
1460,5,1011,265,115,115,CA-2014-155271,Same Day,27.46,2,0.0,9.8856
1461,96,1012,6,673,680,CA-2015-119907,Standard Class,55.424,2,0.2,19.3984
1462,470,622,276,771,775,US-2016-128902,Standard Class,244.006,2,0.3,-31.3722
1463,19,412,90,937,939,CA-2016-152289,First Class,159.984,2,0.2,43.9956
1464,19,863,90,937,939,CA-2016-152289,First Class,1024.716,6,0.3,-29.2776
1465,471,808,30,1049,1052,US-2016-104794,First Class,3.68,2,0.0,1.8032
1466,94,774,277,209,215,CA-2014-151708,Standard Class,121.376,4,0.2,-3.0344
1467,94,98,277,209,215,CA-2014-151708,Standard Class,95.976,3,0.2,-10.7973
1468,275,663,134,479,479,CA-2015-100769,Same Day,255.968,4,0.2,31.996
1469,461,1013,152,1407,1411,CA-2017-139199,Standard Class,872.94,3,0.0,226.9644
1470,461,352,152,1407,1411,CA-2017-139199,Standard Class,41.54,2,0.0,19.5238
1471,461,1014,152,1407,1411,CA-2017-139199,Standard Class,12.96,2,0.0,6.2208
1472,22,1015,75,606,609,US-2015-161466,Second Class,6.848,2,0.2,0.5992
1473,472,694,26,1256,1260,CA-2017-164959,Standard Class,8.67,3,0.0,4.0749
1474,393,1016,67,673,674,US-2015-105676,Same Day,6.688,4,0.6,-4.0128
1475,473,1017,278,1022,1028,CA-2016-113138,Standard Class,17.28,6,0.0,5.0112
1476,473,784,278,1022,1028,CA-2016-113138,Standard Class,17.712,3,0.2,6.4206
1477,345,1018,24,1142,1147,US-2017-104955,Standard Class,28.91,7,0.0,13.2986
1478,474,666,279,1016,1020,CA-2016-121958,Standard Class,52.136,7,0.2,5.8653
1479,45,436,280,1387,1388,CA-2017-121468,First Class,31.968,4,0.2,2.3976
1480,178,1019,35,1035,1041,US-2016-108455,Standard Class,25.92,4,0.0,12.4416
1481,178,1020,35,1035,1041,US-2016-108455,Standard Class,40.46,7,0.0,19.8254
1482,178,1021,35,1035,1041,US-2016-108455,Standard Class,33.87,3,0.0,8.8062
1483,387,492,281,1301,1304,CA-2017-101210,Second Class,9.728,2,0.2,1.7024
1484,387,1022,281,1301,1304,CA-2017-101210,Second Class,3.424,1,0.2,1.07
1485,292,1023,61,986,990,US-2016-108098,Standard Class,177.0,3,0.0,30.09
1486,475,1024,46,320,326,CA-2014-119032,Standard Class,3.76,2,0.0,1.316
1487,476,1025,142,645,649,CA-2015-140410,Standard Class,1212.848,7,0.2,106.1242
1488,476,1026,142,645,649,CA-2015-140410,Standard Class,89.97,3,0.0,37.7874
1489,476,381,142,645,649,CA-2015-140410,Standard Class,42.6,3,0.0,16.614
1490,477,823,106,322,329,CA-2014-136280,Standard Class,5.04,2,0.2,1.764
1491,394,37,24,1184,1189,CA-2017-151911,Second Class,62.96,4,0.0,28.332
1492,478,1027,46,1392,1396,CA-2017-166436,Standard Class,5.88,1,0.0,2.8812
1493,478,325,46,1392,1396,CA-2017-166436,Standard Class,977.292,6,0.1,173.7408
1494,479,770,173,1367,1371,CA-2017-139661,Standard Class,9.64,2,0.0,3.6632
1495,168,825,113,340,342,CA-2014-123925,Second Class,40.05,3,0.0,11.214
1496,480,860,282,1311,1315,CA-2017-152485,Standard Class,10.192,7,0.2,3.185
1497,480,1028,282,1311,1315,CA-2017-152485,Standard Class,16.784,1,0.2,-0.2098
1498,480,171,282,1311,1315,CA-2017-152485,Standard Class,13.12,5,0.2,3.772
1499,72,110,35,989,992,CA-2016-141586,First Class,18.16,5,0.2,6.583
1500,160,188,111,1380,1386,CA-2017-130386,Standard Class,16.056,3,0.2,5.8203
1501,160,1029,111,1380,1386,CA-2017-130386,Standard Class,223.056,9,0.2,69.705
1502,160,914,111,1380,1386,CA-2017-130386,Standard Class,540.048,3,0.2,-47.2542
1503,402,1030,63,1027,1034,CA-2016-100468,Standard Class,33.52,2,0.2,3.352
1504,402,532,63,1027,1034,CA-2016-100468,Standard Class,9.94,2,0.0,3.0814
1505,481,60,26,554,559,CA-2015-153388,Standard Class,6.72,4,0.0,3.36
1506,481,1031,26,554,559,CA-2015-153388,Standard Class,1004.976,6,0.2,-175.8708
1507,482,995,24,1422,1427,CA-2017-154935,Standard Class,17.88,3,0.2,5.5875
1508,474,1032,113,959,965,CA-2016-134208,Standard Class,396.0,4,0.0,190.08
1509,61,1033,199,1408,1408,CA-2017-108294,Same Day,34.5,3,0.0,15.525
1510,342,1016,2,1319,1322,CA-2017-103611,First Class,8.36,2,0.0,3.0096
1511,469,283,283,1239,1246,CA-2017-100384,Standard Class,385.6,8,0.0,111.824
1512,469,183,283,1239,1246,CA-2017-100384,Standard Class,35.82,9,0.0,11.8206
1513,155,227,78,1294,1298,CA-2017-112809,Standard Class,200.064,3,0.2,12.504
1514,155,413,78,1294,1298,CA-2017-112809,Standard Class,21.38,5,0.8,-33.139
1515,155,680,78,1294,1298,CA-2017-112809,Standard Class,6.744,4,0.8,-11.4648
1516,483,964,75,1409,1415,US-2017-160759,Standard Class,63.686,1,0.3,-9.098
1517,267,494,284,1408,1412,CA-2017-148446,Second Class,1669.6,4,0.0,116.872
1518,484,272,60,30,32,CA-2014-111059,Second Class,83.84,2,0.2,27.248
1519,484,560,60,30,32,CA-2014-111059,Second Class,13.272,3,0.2,4.3134
1520,101,739,95,1106,1109,CA-2017-116204,Second Class,21.336,7,0.2,7.7343
1521,485,1034,27,1170,1175,CA-2017-109946,Standard Class,16.52,5,0.2,2.065
1522,486,598,116,678,683,CA-2015-144806,Standard Class,206.112,6,0.2,48.9516
1523,486,1035,116,678,683,CA-2015-144806,Standard Class,19.92,5,0.2,6.723
1524,486,336,116,678,683,CA-2015-144806,Standard Class,198.272,8,0.2,61.96
1525,486,234,116,678,683,CA-2015-144806,Standard Class,247.104,6,0.2,-58.6872
1526,486,31,116,678,683,CA-2015-144806,Standard Class,86.304,6,0.2,9.7092
1527,171,1036,285,902,907,CA-2016-122392,Standard Class,4.16,2,0.2,0.364
1528,171,1037,285,902,907,CA-2016-122392,Standard Class,11.648,2,0.2,3.3488
1529,306,1038,286,649,652,CA-2015-148432,Second Class,26.18,7,0.0,0.5236
1530,306,1039,286,649,652,CA-2015-148432,Second Class,7.3,2,0.0,3.431
1531,297,1040,230,429,434,CA-2015-103793,Standard Class,74.352,3,0.2,23.235
